date,keyword,cpc,generated_text
2022-09-27,flight,7.79,"""sport"""
2022-09-27,pasta,0.63,"""cooking"""
2022-09-28,sports gear,6.8,"""sport"""
2022-09-28,getaway,0.86,"""travel"""
2022-09-28,meal prep,4.82,"""cooking"""
2022-09-28,international,2.63,"""travel"""
2022-09-29,professor,0.83,"""education"""
2022-09-29,nebula,8.43,"""space"""
2022-09-29,launch,8.29,"""game"""
2022-09-29,boxing,9.1,"""sport"""
2022-09-29,endurance,7.02,"""cooking"""
2022-09-29,culinary,1.31,"""cooking"""
2022-09-30,knowledge,2.57,"""education"""
2022-09-30,study habits,2.37,"""education"""
2022-09-30,orbiting,4.0,"""space"""
2022-09-30,scores,5.24,"""sport"""
2022-09-30,wrestling,3.39,"""sport"""
2022-09-30,backpacking,0.79,"""travel"""
2022-09-30,culinary,8.61,"""cooking"""
2022-09-30,dinner,8.23,"""cooking"""
2022-09-30,barbecue,1.98,"""cooking"""
2022-10-01,extraterrestrial,2.9,"""space"""
2022-10-01,catering,7.29,"""fashion"""
2022-10-01,recipe,7.68,"""cooking"""
2022-10-02,scholarship,8.84,"""education"""
2022-10-02,adventure travel,9.45,"""travel"""
2022-10-03,college,7.01,"""education"""
2022-10-03,alien,3.34,"""space"""
2022-10-03,tournament,4.17,"""sport"""
2022-10-03,match,6.89,"""sport"""
2022-10-03,budget,9.39,"""fashion"""
2022-10-04,space station,5.47,"""space"""
2022-10-04,flight,9.65,"""sport"""
2022-10-04,stir fry,2.64,"""cooking"""
2022-10-04,chef,8.55,"""cooking"""
2022-10-05,launch,9.61,"""game"""
2022-10-05,celestial,3.04,"""cooking"""
2022-10-05,bistro,6.25,"""cooking"""
2022-10-06,internship,8.68,"""cooking"""
2022-10-06,alien,1.59,"""space"""
2022-10-06,orbit,7.11,"""space"""
2022-10-06,tour,5.95,"""travel"""
2022-10-07,mentorship,2.41,"""education"""
2022-10-07,space station,8.38,"""space"""
2022-10-07,satellite,6.85,"""sport"""
2022-10-07,sponsorship,5.23,"""game"""
2022-10-07,training,6.16,"""education"""
2022-10-07,culture,4.94,"""culture"""
2022-10-07,beach,4.55,"""sport"""
2022-10-07,cookware,7.11,"""cooking"""
2022-10-08,certification,6.03,"""cooking"""
2022-10-08,ionosphere,6.28,"""space"""
2022-10-08,tournament,4.54,"""sport"""
2022-10-08,cycling,3.51,"""fashion"""
2022-10-08,wildlife,7.52,"""cooking"""
2022-10-08,cafe,0.59,"""cooking"""
2022-10-08,pasta,2.6,"""cooking"""
2022-10-09,syllabus,4.86,"""game"""
2022-10-10,interstellar,4.12,"""space"""
2022-10-10,orbiting,3.75,"""space"""
2022-10-10,agility,7.22,"""sport"""
2022-10-10,referee,7.76,"""education"""
2022-10-10,historical,8.79,"""game"""
2022-10-10,transportation,2.6,"""travel"""
2022-10-10,soup,1.15,"""cooking"""
2022-10-11,mission,5.16,"""game"""
2022-10-11,ionosphere,2.33,"""space"""
2022-10-11,warmup,1.46,"""game"""
2022-10-11,soup,3.74,"""cooking"""
2022-10-11,menu,9.68,"""game"""
2022-10-12,planet,3.2,"""sport"""
2022-10-12,seafood,6.65,"""cooking"""
2022-10-13,teacher,2.04,"""education"""
2022-10-13,education policy,3.04,"""education"""
2022-10-13,cosmic,1.73,"""space"""
2022-10-13,alien,1.67,"""space"""
2022-10-13,esports,1.6,"""sport"""
2022-10-13,travel agent,9.21,"""travel"""
2022-10-13,itinerary,8.92,"""travel"""
2022-10-14,degree,8.99,"""education"""
2022-10-15,teaching,1.13,"""education"""
2022-10-15,cycling,5.73,"""fashion"""
2022-10-15,basketball,7.85,"""sport"""
2022-10-15,cruise,7.18,"""travel"""
2022-10-15,heritage,3.56,"""cooking"""
2022-10-16,science fair,0.75,"""education"""
2022-10-16,research,5.31,"""game"""
2022-10-16,star,2.84,"""sport"""
2022-10-16,mission,0.29,"""game"""
2022-10-16,esports,0.58,"""sport"""
2022-10-16,sports gear,3.51,"""sport"""
2022-10-16,landmark,3.17,"""travel"""
2022-10-17,probe,9.6,"""game"""
2022-10-17,competition,3.68,"""sport"""
2022-10-18,skillset,2.3,"""game"""
2022-10-18,schooling,2.23,"""education"""
2022-10-18,cosmic rays,1.67,"""space"""
2022-10-18,meteor,2.65,"""space"""
2022-10-18,training,3.2,"""education"""
2022-10-18,eco-tourism,7.52,"""travel"""
2022-10-18,breakfast,9.4,"""cooking"""
2022-10-19,adventure,5.9,"""sport"""
2022-10-19,culture,6.61,"""culture"""
2022-10-20,space exploration,2.95,"""space"""
2022-10-20,space shuttle,3.08,"""space"""
2022-10-20,hockey,5.7,"""sport"""
2022-10-20,performance,2.55,"""sport"""
2022-10-21,tour,6.86,"""travel"""
2022-10-22,critical thinking,2.2,"""education"""
2022-10-22,skillset,1.81,"""game"""
2022-10-22,space station,9.37,"""space"""
2022-10-22,lunar,7.93,"""game"""
2022-10-22,league,9.48,"""sport"""
2022-10-22,meditation,7.51,"""cooking"""
2022-10-22,local,4.06,"""travel"""
2022-10-22,landmark,4.02,"""travel"""
2022-10-23,evaluation,4.99,"""education"""
2022-10-23,martian,2.78,"""cooking"""
2022-10-23,explore,5.7,"""game"""
2022-10-23,tour,8.69,"""travel"""
2022-10-23,restaurant,7.8,"""cooking"""
2022-10-23,garnish,4.18,"""fashion"""
2022-10-24,dark matter,2.92,"""cooking"""
2022-10-24,passport,6.62,"""travel"""
2022-10-24,adventure travel,1.64,"""travel"""
2022-10-25,textbook,2.69,"""education"""
2022-10-25,extracurricular,4.45,"""sport"""
2022-10-25,equipment,4.82,"""game"""
2022-10-25,excursion,6.59,"""travel"""
2022-10-25,explore,2.94,"""game"""
2022-10-25,baking,9.22,"""cooking"""
2022-10-25,seafood,9.99,"""cooking"""
2022-10-26,season,3.14,"""sport"""
2022-10-26,experience,0.67,"""travel"""
2022-10-27,specialization,2.45,"""education"""
2022-10-27,tutoring,7.15,"""sport"""
2022-10-27,orbit,3.56,"""space"""
2022-10-27,exoplanet,3.24,"""space"""
2022-10-27,gymnastics,7.63,"""sport"""
2022-10-27,drills,7.47,"""sport"""
2022-10-27,sustainable,9.29,"""cooking"""
2022-10-27,comfort,2.6,"""fashion"""
2022-10-27,grilling,7.38,"""cooking"""
2022-10-28,academic,5.07,"""education"""
2022-10-28,martian,0.77,"""cooking"""
2022-10-28,championship,3.89,"""sport"""
2022-10-28,guidebook,8.31,"""travel"""
2022-10-28,flight,0.23,"""sport"""
2022-10-29,interstellar,1.32,"""space"""
2022-10-29,cosmic rays,7.2,"""space"""
2022-10-29,fitness,0.94,"""sport"""
2022-10-29,bakery,8.11,"""cooking"""
2022-10-29,cafe,3.01,"""cooking"""
2022-10-30,rocket,5.12,"""sport"""
2022-10-30,celestial,8.39,"""cooking"""
2022-10-30,cricket,4.25,"""game"""
2022-10-30,festival,6.26,"""fashion"""
2022-10-30,nature,4.1,"""sport"""
2022-10-31,marathon,3.24,"""sport"""
2022-10-31,fanbase,9.38,"""game"""
2022-10-31,pasta,0.84,"""cooking"""
2022-10-31,presentation,8.03,"""education"""
2022-11-01,college,4.86,"""education"""
2022-11-01,league,7.74,"""sport"""
2022-11-01,itinerary,0.96,"""travel"""
2022-11-01,backpacking,0.6,"""travel"""
2022-11-01,vegetarian,1.66,"""cooking"""
2022-11-01,preparation,0.33,"""cooking"""
2022-11-02,university,1.34,"""education"""
2022-11-02,professor,4.7,"""education"""
2022-11-02,interstellar,2.37,"""space"""
2022-11-02,wormhole,7.58,"""game"""
2022-11-02,athletics,9.88,"""sport"""
2022-11-02,sportsmanship,2.03,"""sport"""
2022-11-03,literature,1.14,"""cooking"""
2022-11-03,cricket,8.72,"""game"""
2022-11-03,wrestling,2.48,"""sport"""
2022-11-03,festival,1.45,"""fashion"""
2022-11-03,vacation,7.24,"""travel"""
2022-11-03,spice,9.04,"""cooking"""
2022-11-04,university,4.62,"""education"""
2022-11-04,classmate,0.59,"""game"""
2022-11-04,records,8.82,"""game"""
2022-11-04,cricket,5.3,"""game"""
2022-11-04,wildlife,9.54,"""cooking"""
2022-11-05,orbiting,4.39,"""space"""
2022-11-05,records,1.32,"""game"""
2022-11-05,highlights,0.78,"""game"""
2022-11-05,picturesque,8.89,"""fashion"""
2022-11-05,meal,9.13,"""cooking"""
2022-11-06,seminar,0.71,"""education"""
2022-11-06,internship,5.95,"""cooking"""
2022-11-06,planetary science,7.15,"""space"""
2022-11-06,star,8.39,"""sport"""
2022-11-06,backpacking,5.79,"""travel"""
2022-11-07,attendance,6.9,"""education"""
2022-11-07,workshop,4.42,"""education"""
2022-11-07,interstellar,3.77,"""space"""
2022-11-07,solar system,0.52,"""space"""
2022-11-07,injury,5.24,"""sport"""
2022-11-07,performance,8.69,"""sport"""
2022-11-07,city tour,0.64,"""travel"""
2022-11-08,e-learning,8.9,"""education"""
2022-11-08,ionosphere,4.61,"""space"""
2022-11-08,swimming,8.57,"""sport"""
2022-11-08,championship,1.38,"""sport"""
2022-11-08,festival,8.89,"""fashion"""
2022-11-08,picturesque,0.37,"""fashion"""
2022-11-08,healthy,6.13,"""cooking"""
2022-11-08,international,5.53,"""travel"""
2022-11-09,assessment,4.63,"""education"""
2022-11-09,cosmology,6.69,"""space"""
2022-11-09,strategy,6.96,"""game"""
2022-11-09,endurance,9.6,"""cooking"""
2022-11-09,wildlife,5.22,"""cooking"""
2022-11-09,adventure,1.88,"""sport"""
2022-11-09,bistro,4.82,"""cooking"""
2022-11-09,salad,6.97,"""cooking"""
2022-11-10,seminar,5.71,"""education"""
2022-11-10,expedition,6.91,"""travel"""
2022-11-10,rover,4.99,"""space"""
2022-11-10,skateboarding,4.02,"""sport"""
2022-11-10,sustainable,1.15,"""cooking"""
2022-11-10,recipe,8.59,"""cooking"""
2022-11-11,cosmic,0.55,"""space"""
2022-11-11,gravitation,6.69,"""sport"""
2022-11-11,rivalry,9.43,"""sport"""
2022-11-11,resort,8.74,"""travel"""
2022-11-11,breakfast,6.58,"""cooking"""
2022-11-11,kitchen,6.04,"""cooking"""
2022-11-12,student,1.56,"""education"""
2022-11-12,planetary science,3.18,"""space"""
2022-11-12,team,9.64,"""sport"""
2022-11-12,destination,7.89,"""travel"""
2022-11-12,pasta,1.99,"""cooking"""
2022-11-12,healthy,7.49,"""cooking"""
2022-11-13,professor,7.11,"""education"""
2022-11-13,martian,7.89,"""cooking"""
2022-11-13,cycling,5.44,"""fashion"""
2022-11-13,city,3.0,"""sport"""
2022-11-13,historical,9.16,"""game"""
2022-11-14,coursework,6.42,"""education"""
2022-11-14,rover,3.44,"""space"""
2022-11-14,city,9.4,"""sport"""
2022-11-15,professor,8.13,"""education"""
2022-11-15,research,3.57,"""game"""
2022-11-15,dark matter,8.35,"""cooking"""
2022-11-15,astronomer,7.6,"""space"""
2022-11-15,football,6.22,"""sport"""
2022-11-15,historical,5.64,"""game"""
2022-11-15,city tour,9.07,"""travel"""
2022-11-15,cooking,0.74,"""cooking"""
2022-11-16,training,6.13,"""education"""
2022-11-16,skillset,0.88,"""game"""
2022-11-16,space shuttle,6.41,"""space"""
2022-11-16,photography,9.15,"""fashion"""
2022-11-16,healthy,8.12,"""cooking"""
2022-11-17,schooling,8.4,"""education"""
2022-11-17,heritage,4.29,"""cooking"""
2022-11-17,landmark,6.42,"""travel"""
2022-11-18,achievement,9.94,"""sport"""
2022-11-18,classroom,8.81,"""education"""
2022-11-18,cricket,5.33,"""game"""
2022-11-18,destination wedding,8.0,"""fashion"""
2022-11-18,beach,4.52,"""sport"""
2022-11-18,vegan,2.8,"""cooking"""
2022-11-19,workshop,0.27,"""education"""
2022-11-19,student,1.56,"""education"""
2022-11-19,universe,9.35,"""game"""
2022-11-19,dark matter,9.39,"""cooking"""
2022-11-19,sportsmanship,9.92,"""sport"""
2022-11-19,rugby,1.65,"""sport"""
2022-11-19,city,2.9,"""sport"""
2022-11-20,classmate,9.44,"""game"""
2022-11-20,classroom,0.9,"""education"""
2022-11-20,launch,2.14,"""game"""
2022-11-20,wormhole,5.22,"""game"""
2022-11-20,rugby,3.76,"""sport"""
2022-11-20,brunch,1.31,"""cooking"""
2022-11-20,cafe,5.75,"""cooking"""
2022-11-21,innovation,6.86,"""game"""
2022-11-21,schooling,4.35,"""education"""
2022-11-21,star,3.11,"""sport"""
2022-11-21,tasting,3.33,"""cooking"""
2022-11-21,cookware,1.38,"""cooking"""
2022-11-22,college,1.51,"""education"""
2022-11-22,attendance,1.7,"""education"""
2022-11-22,orbit,1.75,"""space"""
2022-11-22,athletics,7.56,"""sport"""
2022-11-22,culinary,9.51,"""cooking"""
2022-11-22,travel blog,2.48,"""travel"""
2022-11-22,steak,7.67,"""cooking"""
2022-11-23,graduation,0.27,"""education"""
2022-11-23,launch,6.61,"""game"""
2022-11-23,alien,7.77,"""space"""
2022-11-24,attendance,9.41,"""education"""
2022-11-24,satellite,0.86,"""sport"""
2022-11-24,spacecraft,4.09,"""space"""
2022-11-24,scores,7.84,"""sport"""
2022-11-24,flight,9.75,"""sport"""
2022-11-24,hiking,4.26,"""sport"""
2022-11-24,cooking,8.29,"""cooking"""
2022-11-25,schooling,6.78,"""education"""
2022-11-25,science fair,5.34,"""education"""
2022-11-25,journey,4.6,"""travel"""
2022-11-25,travel blog,9.88,"""travel"""
2022-11-25,chef,2.71,"""cooking"""
2022-11-26,pedagogy,5.88,"""education"""
2022-11-26,e-learning,6.11,"""education"""
2022-11-26,space exploration,4.53,"""space"""
2022-11-26,meteor,8.85,"""space"""
2022-11-26,scores,6.91,"""sport"""
2022-11-26,relaxation,0.77,"""game"""
2022-11-26,photography,8.76,"""fashion"""
2022-11-26,baking,6.07,"""cooking"""
2022-11-26,kitchen,7.73,"""cooking"""
2022-11-27,teacher,8.94,"""education"""
2022-11-27,wrestling,9.31,"""sport"""
2022-11-27,recovery,0.97,"""sport"""
2022-11-27,travel agent,4.59,"""travel"""
2022-11-27,cuisine,8.92,"""cooking"""
2022-11-28,seminar,7.19,"""education"""
2022-11-28,pedagogy,4.76,"""education"""
2022-11-28,boxing,4.02,"""sport"""
2022-11-28,vacation,3.46,"""travel"""
2022-11-28,international,3.75,"""travel"""
2022-11-29,internship,7.0,"""cooking"""
2022-11-29,critical thinking,3.34,"""education"""
2022-11-29,gymnastics,4.6,"""sport"""
2022-11-29,resort,6.98,"""travel"""
2022-11-29,vacation,8.27,"""travel"""
2022-11-30,extraterrestrial,7.28,"""space"""
2022-11-30,observatory,7.19,"""game"""
2022-11-30,gymnastics,9.59,"""sport"""
2022-11-30,rugby,7.15,"""sport"""
2022-11-30,resort,4.14,"""travel"""
2022-11-30,journey,1.46,"""travel"""
2022-11-30,flavor,9.14,"""cooking"""
2022-12-01,assessment tool,9.32,"""education"""
2022-12-01,fitness,1.21,"""sport"""
2022-12-01,cricket,2.15,"""game"""
2022-12-01,accommodation,8.62,"""cooking"""
2022-12-01,relaxation,1.77,"""game"""
2022-12-02,knowledge,8.05,"""education"""
2022-12-02,teaching,3.66,"""education"""
2022-12-02,kitchen,6.27,"""cooking"""
2022-12-03,scholarship,5.37,"""education"""
2022-12-03,literature,7.21,"""cooking"""
2022-12-03,expedition,2.0,"""travel"""
2022-12-03,competition,7.89,"""sport"""
2022-12-03,steak,4.11,"""cooking"""
2022-12-04,adventure travel,2.38,"""travel"""
2022-12-04,sightseeing,3.31,"""travel"""
2022-12-04,dessert,4.13,"""cooking"""
2022-12-04,tasting,4.89,"""cooking"""
2022-12-05,mentorship,1.63,"""education"""
2022-12-05,black hole,5.83,"""game"""
2022-12-05,aerospace,8.25,"""space"""
2022-12-05,baseball,9.22,"""sport"""
2022-12-05,football,3.04,"""sport"""
2022-12-05,seafood,9.81,"""cooking"""
2022-12-05,technique,9.37,"""game"""
2022-12-06,study habits,5.25,"""education"""
2022-12-06,coursework,8.48,"""education"""
2022-12-06,athletics,3.89,"""sport"""
2022-12-06,culture,5.17,"""culture"""
2022-12-07,fanbase,7.21,"""game"""
2022-12-07,wanderlust,8.27,"""fashion"""
2022-12-07,salad,3.38,"""cooking"""
2022-12-07,snack,6.28,"""cooking"""
2022-12-08,homeschooling,3.77,"""education"""
2022-12-08,launch,6.32,"""game"""
2022-12-08,league,2.82,"""sport"""
2022-12-08,city,3.62,"""sport"""
2022-12-08,restaurant,0.85,"""cooking"""
2022-12-09,online learning,5.51,"""education"""
2022-12-09,skateboarding,6.37,"""sport"""
2022-12-09,travel blog,0.61,"""travel"""
2022-12-09,vacation,0.94,"""travel"""
2022-12-10,seminar,1.66,"""education"""
2022-12-10,tournament,4.89,"""sport"""
2022-12-10,culture,9.59,"""culture"""
2022-12-10,bakery,6.67,"""cooking"""
2022-12-11,graduation,9.48,"""education"""
2022-12-11,evaluation,3.15,"""education"""
2022-12-11,milky way,9.79,"""cooking"""
2022-12-11,universe,8.27,"""game"""
2022-12-11,travel community,8.34,"""travel"""
2022-12-11,barbecue,3.82,"""cooking"""
2022-12-12,stargazing,8.33,"""space"""
2022-12-12,NASA,5.97,"""sport"""
2022-12-13,space station,4.0,"""space"""
2022-12-13,planet,3.54,"""sport"""
2022-12-13,tournament,0.79,"""sport"""
2022-12-13,destination wedding,3.7,"""fashion"""
2022-12-13,vacation,3.48,"""travel"""
2022-12-13,cafe,0.83,"""cooking"""
2022-12-13,kitchen,6.87,"""cooking"""
2022-12-14,astronomy,1.4,"""space"""
2022-12-14,lunar,2.92,"""game"""
2022-12-14,travel blog,6.23,"""travel"""
2022-12-14,wildlife,7.12,"""cooking"""
2022-12-15,martian,4.59,"""cooking"""
2022-12-15,sightseeing,3.81,"""travel"""
2022-12-15,travel blog,4.59,"""travel"""
2022-12-16,exams,4.69,"""education"""
2022-12-16,dark matter,1.9,"""cooking"""
2022-12-16,astronomy,8.5,"""space"""
2022-12-16,endurance,5.85,"""cooking"""
2022-12-16,accommodation,9.29,"""cooking"""
2022-12-16,baking,1.98,"""cooking"""
2022-12-16,steak,8.37,"""cooking"""
2022-12-17,teacher,6.0,"""education"""
2022-12-17,lectures,9.38,"""education"""
2022-12-17,star,6.32,"""sport"""
2022-12-17,hockey,4.13,"""sport"""
2022-12-17,match,5.58,"""sport"""
2022-12-18,scholarship,0.89,"""education"""
2022-12-18,astrophysics,8.85,"""space"""
2022-12-18,hockey,4.94,"""sport"""
2022-12-18,highlights,3.09,"""game"""
2022-12-18,explore,6.82,"""game"""
2022-12-18,vacation,4.72,"""travel"""
2022-12-18,kitchen,7.39,"""cooking"""
2022-12-18,spice,0.92,"""cooking"""
2022-12-19,critical thinking,0.51,"""education"""
2022-12-19,cosmos,7.0,"""space"""
2022-12-19,endurance,4.98,"""cooking"""
2022-12-19,recovery,6.79,"""sport"""
2022-12-19,meal prep,9.43,"""cooking"""
2022-12-20,classmate,9.49,"""game"""
2022-12-20,galaxy,3.91,"""game"""
2022-12-20,extraterrestrial,2.41,"""space"""
2022-12-20,travel blog,5.02,"""travel"""
2022-12-20,budget,1.28,"""fashion"""
2022-12-20,cuisine,7.18,"""cooking"""
2022-12-21,experience,8.09,"""travel"""
2022-12-21,presentation,1.19,"""education"""
2022-12-21,spice,0.3,"""cooking"""
2022-12-22,alien,7.96,"""space"""
2022-12-22,galaxy,8.53,"""game"""
2022-12-22,city,3.52,"""sport"""
2022-12-23,certification,6.02,"""cooking"""
2022-12-23,astrophysics,8.32,"""space"""
2022-12-23,spice,1.08,"""cooking"""
2022-12-24,homeschooling,6.04,"""education"""
2022-12-24,certification,1.85,"""cooking"""
2022-12-24,dark matter,3.57,"""cooking"""
2022-12-24,coach,9.94,"""sport"""
2022-12-24,sponsorship,1.99,"""game"""
2022-12-24,technique,6.42,"""game"""
2022-12-25,curriculum,6.63,"""education"""
2022-12-25,professor,2.25,"""education"""
2022-12-25,adventure,5.97,"""sport"""
2022-12-26,seminar,5.74,"""education"""
2022-12-26,research,7.42,"""game"""
2022-12-26,interstellar,8.54,"""space"""
2022-12-26,hockey,7.91,"""sport"""
2022-12-26,local,9.07,"""travel"""
2022-12-26,cookware,7.45,"""cooking"""
2022-12-26,dining,6.52,"""cooking"""
2022-12-27,college,6.24,"""education"""
2022-12-27,homeschooling,4.79,"""education"""
2022-12-27,gravitation,0.33,"""sport"""
2022-12-27,orbiting,2.72,"""space"""
2022-12-27,rivalry,4.69,"""sport"""
2022-12-27,soup,1.31,"""cooking"""
2022-12-28,cosmic,7.64,"""space"""
2022-12-28,solar system,5.31,"""space"""
2022-12-28,landmark,1.04,"""travel"""
2022-12-29,qualification,8.15,"""education"""
2022-12-29,sustainable,6.26,"""cooking"""
2022-12-29,wildlife,3.81,"""cooking"""
2022-12-29,bistro,0.85,"""cooking"""
2022-12-29,flavor,6.4,"""cooking"""
2022-12-30,schooling,9.19,"""education"""
2022-12-30,research,7.44,"""game"""
2022-12-30,alien,6.22,"""space"""
2022-12-30,gravity,9.62,"""sport"""
2022-12-30,swimming,9.3,"""sport"""
2022-12-30,gymnastics,8.48,"""sport"""
2022-12-30,tour,9.43,"""travel"""
2022-12-30,stir fry,0.5,"""cooking"""
2022-12-31,science fair,6.13,"""education"""
2022-12-31,photography,2.72,"""fashion"""
2022-12-31,recipe,5.56,"""cooking"""
2023-01-01,learning,9.77,"""education"""
2023-01-01,milky way,0.65,"""cooking"""
